"BITCOIN - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,133741,CME ,00,133 ,   11188,    8618,    8249,    1209,     386,     776,   10214,   10234,     974,     953,   11188,    8618,    8249,    1209,     386,     776,   10214,   10234,     974,     953,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -420,     206,    -392,    -372,     -38,     193,    -204,    -571,    -216,     151,  100.0,   77.0,   73.7,   10.8,    3.5,    6.9,   91.3,   91.5,    8.7,    8.5,  100.0,   77.0,   73.7,   10.8,    3.5,    6.9,   91.3,   91.5,    8.7,    8.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     89,     36,     43,     22,      3,      5,     49,     62,     89,     36,     43,     22,      3,      5,     49,     62,      0,      0,      0,      0,      0,      0,      0,      0,    59.0,    28.3,    66.9,    47.6,    56.7,    28.3,    63.4,    45.8,    59.0,    28.3,    66.9,    47.6,    56.7,    28.3,    63.4,    45.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(5 Bitcoins)","133741","CME ","133 "
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,133742,CME ,00,133 ,   21844,   17060,   16914,    1019,     192,    2493,   18271,   20426,    3574,    1419,   21844,   17060,   16914,    1019,     192,    2493,   18271,   20426,    3574,    1419,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     170,      -6,   -1009,     445,       7,     371,     447,    -193,    -277,     363,  100.0,   78.1,   77.4,    4.7,    0.9,   11.4,   83.6,   93.5,   16.4,    6.5,  100.0,   78.1,   77.4,    4.7,    0.9,   11.4,   83.6,   93.5,   16.4,    6.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    118,     68,     47,      7,      2,      1,     75,     50,    118,     68,     47,      7,      2,      1,     75,     50,      0,      0,      0,      0,      0,      0,      0,      0,    60.6,    71.0,    68.6,    80.2,    59.0,    70.9,    65.4,    78.2,    60.6,    71.0,    68.6,    80.2,    59.0,    70.9,    65.4,    78.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Bitcoin X $0.10)","133742","CME ","133 "
"SOFR-3M - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,134741,CME ,00,134 , 5288112,  453795,  933352, 1314971, 3507666, 3030695, 5276431, 5279018,   11681,    9095, 5288112,  453795,  933352, 1314971, 3507666, 3030695, 5276431, 5279018,   11681,    9095,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  425168,   95981,  -23758,  124957,  202609,  320408,  423547,  421607,    1622,    3562,  100.0,    8.6,   17.6,   24.9,   66.3,   57.3,   99.8,   99.8,    0.2,    0.2,  100.0,    8.6,   17.6,   24.9,   66.3,   57.3,   99.8,   99.8,    0.2,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    321,     87,     82,    110,    122,    127,    254,    278,    321,     87,     82,    110,    122,    127,    254,    278,      0,      0,      0,      0,      0,      0,      0,      0,    29.2,    27.5,    40.5,    44.1,    22.6,    17.9,    27.6,    26.6,    29.2,    27.5,    40.5,    44.1,    22.6,    17.9,    27.6,    26.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($2,500 x Contract IMM Index)","134741","CME ","134 "
"SOFR-1M - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,134742,CME ,00,134 ,  444027,   48443,   53583,   80352,  314749,  308701,  443544,  442636,     483,    1391,  444027,   48443,   53583,   80352,  314749,  308701,  443544,  442636,     483,    1391,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   35209,    5512,   23181,   -2015,   31836,   14120,   35333,   35286,    -124,     -77,  100.0,   10.9,   12.1,   18.1,   70.9,   69.5,   99.9,   99.7,    0.1,    0.3,  100.0,   10.9,   12.1,   18.1,   70.9,   69.5,   99.9,   99.7,    0.1,    0.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    127,     19,     36,     35,     53,     58,     96,    106,    127,     19,     36,     35,     53,     58,     96,    106,      0,      0,      0,      0,      0,      0,      0,      0,    30.7,    36.0,    48.3,    51.1,    21.7,    22.5,    33.1,    32.9,    30.7,    36.0,    48.3,    51.1,    21.7,    22.5,    33.1,    32.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($4,167 x Contract IMM Index)","134742","CME ","134 "
"CANOLA - ICE FUTURES U.S.",220426,2022-04-26,135731,ICUS,01,135 ,  152468,   56832,   10834,   15563,   77233,  124331,  149627,  150727,    2841,    1741,   57236,   38751,    6921,    4159,   12930,   45713,   55840,   56792,    1396,     444,   95232,   22381,    8213,    7104,   64303,   78618,   93788,   93935,    1444,    1297,   -9423,     527,    1751,   -3342,   -6744,   -7957,   -9559,   -9548,     136,     125,  100.0,   37.3,    7.1,   10.2,   50.7,   81.5,   98.1,   98.9,    1.9,    1.1,  100.0,   67.7,   12.1,    7.3,   22.6,   79.9,   97.6,   99.2,    2.4,    0.8,  100.0,   23.5,    8.6,    7.5,   67.5,   82.6,   98.5,   98.6,    1.5,    1.4,    299,    130,     78,     62,     46,     72,    201,    192,    165,     85,     28,     16,     31,     32,    123,     69,    240,     89,     72,     41,     35,     67,    141,    166,    36.6,    41.5,    50.6,    63.0,    34.2,    41.2,    46.5,    58.4,    32.6,    44.0,    48.0,    64.2,    32.2,    44.0,    46.5,    64.2,    47.6,    50.6,    63.4,    68.5,    46.7,    50.6,    59.1,    62.6,"(20 Metric Tonnes)","135731","ICUS","135 "
"S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874+,CME ,00,138 ,  638358,   76930,   50521,  149760,  350138,  377713,  576828,  577995,   61531,   60364,  638358,   76930,   50521,  149760,  350138,  377713,  576828,  577995,   61531,   60364,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   67317,    9644,    -564,   41601,   11396,   24492,   62642,   65529,    4675,    1788,  100.0,   12.1,    7.9,   23.5,   54.8,   59.2,   90.4,   90.5,    9.6,    9.5,  100.0,   12.1,    7.9,   23.5,   54.8,   59.2,   90.4,   90.5,    9.6,    9.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    569,    120,     80,    117,    279,    280,    447,    432,    569,    120,     80,    117,    279,    280,    447,    432,      0,      0,      0,      0,      0,      0,      0,      0,    17.9,    19.9,    27.7,    31.6,     8.4,    15.1,    12.0,    18.8,    17.9,    19.9,    27.7,    31.6,     8.4,    15.1,    12.0,    18.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(S&P 500 INDEX X $250.00)","13874+","CME ","138 "
"E-MINI S&P CONSU STAPLES INDEX - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,138748,CME ,00,138 ,   15905,    4807,    3050,       0,    6514,   11667,   11321,   14717,    4584,    1188,   15905,    4807,    3050,       0,    6514,   11667,   11321,   14717,    4584,    1188,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2447,     424,    -128,       0,     270,    2215,     694,    2087,    1753,     360,  100.0,   30.2,   19.2,    0.0,   41.0,   73.4,   71.2,   92.5,   28.8,    7.5,  100.0,   30.2,   19.2,    0.0,   41.0,   73.4,   71.2,   92.5,   28.8,    7.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      4,      3,      0,      6,     12,     10,     15,     24,      4,      3,      0,      6,     12,     10,     15,      0,      0,      0,      0,      0,      0,      0,      0,    46.8,    56.5,    67.6,    77.6,    46.8,    56.5,    67.0,    77.6,    46.8,    56.5,    67.6,    77.6,    46.8,    56.5,    67.0,    77.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($100 x S&P Select Sector Consumer Stapl","138748","CME ","138 "
"E-MINI S&P ENERGY INDEX - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,138749,CME ,00,138 ,   39828,    2662,    2075,       0,   32499,   35953,   35161,   38028,    4667,    1800,   39828,    2662,    2075,       0,   32499,   35953,   35161,   38028,    4667,    1800,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     200,    -529,    -222,       0,     752,    -377,     223,    -599,     -23,     799,  100.0,    6.7,    5.2,    0.0,   81.6,   90.3,   88.3,   95.5,   11.7,    4.5,  100.0,    6.7,    5.2,    0.0,   81.6,   90.3,   88.3,   95.5,   11.7,    4.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      4,      1,      0,     16,     11,     20,     12,     32,      4,      1,      0,     16,     11,     20,     12,      0,      0,      0,      0,      0,      0,      0,      0,    53.8,    73.3,    69.8,    88.7,    53.8,    73.3,    69.8,    88.7,    53.8,    73.3,    69.8,    88.7,    53.8,    73.3,    69.8,    88.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($100 x S&P Select Sector Energy Index p","138749","CME ","138 "
"E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874A,CME ,00,138 , 3191792,  384649,  252605,  748801, 1750689, 1888567, 2884139, 2889973,  307653,  301819, 3191792,  384649,  252605,  748801, 1750689, 1888567, 2884139, 2889973,  307653,  301819,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  336586,   48222,   -2819,  208007,   56980,  122459,  313210,  327647,   23376,    8939,  100.0,   12.1,    7.9,   23.5,   54.8,   59.2,   90.4,   90.5,    9.6,    9.5,  100.0,   12.1,    7.9,   23.5,   54.8,   59.2,   90.4,   90.5,    9.6,    9.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    569,    120,     80,    117,    279,    280,    447,    432,    569,    120,     80,    117,    279,    280,    447,    432,      0,      0,      0,      0,      0,      0,      0,      0,    17.9,    19.9,    27.7,    31.6,     8.4,    15.1,    12.0,    18.8,    17.9,    19.9,    27.7,    31.6,     8.4,    15.1,    12.0,    18.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($50 X S&P 500 INDEX)","13874A","CME ","138 "
"E-MINI S&P FINANCIAL INDEX - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874C,CME ,00,138 ,   27465,     650,    1094,     330,   24067,   25269,   25047,   26693,    2418,     772,   27465,     650,    1094,     330,   24067,   25269,   25047,   26693,    2418,     772,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     241,       9,     124,       0,     510,       0,     519,     124,    -278,     117,  100.0,    2.4,    4.0,    1.2,   87.6,   92.0,   91.2,   97.2,    8.8,    2.8,  100.0,    2.4,    4.0,    1.2,   87.6,   92.0,   91.2,   97.2,    8.8,    2.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      3,      2,      1,     12,     10,     16,     12,     27,      3,      2,      1,     12,     10,     16,     12,      0,      0,      0,      0,      0,      0,      0,      0,    74.5,    74.7,    84.2,    92.2,    74.5,    74.7,    84.0,    90.9,    74.5,    74.7,    84.2,    92.2,    74.5,    74.7,    84.0,    90.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($250 x S&P Select Sector Financial Inde","13874C","CME ","138 "
"E-MINI S&P HEALTH CARE INDEX - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874E,CME ,00,138 ,   21249,    3141,    1542,       0,   14213,   18884,   17354,   20426,    3895,     823,   21249,    3141,    1542,       0,   14213,   18884,   17354,   20426,    3895,     823,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -380,    -178,    -239,       0,    -320,     187,    -498,     -52,     118,    -328,  100.0,   14.8,    7.3,    0.0,   66.9,   88.9,   81.7,   96.1,   18.3,    3.9,  100.0,   14.8,    7.3,    0.0,   66.9,   88.9,   81.7,   96.1,   18.3,    3.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      4,      1,      0,     11,      8,     15,      9,     24,      4,      1,      0,     11,      8,     15,      9,      0,      0,      0,      0,      0,      0,      0,      0,    52.3,    71.3,    68.5,    94.5,    52.3,    71.3,    68.5,    94.5,    52.3,    71.3,    68.5,    94.5,    52.3,    71.3,    68.5,    94.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($100 x S&P Select Sector Health Care In","13874E","CME ","138 "
"E-MINI S&P UTILITIES INDEX - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874J,CME ,00,138 ,   18316,    3789,     218,       0,   11329,   17146,   15118,   17364,    3198,     952,   18316,    3789,     218,       0,   11329,   17146,   15118,   17364,    3198,     952,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     632,      23,     218,       0,     209,     554,     232,     772,     400,    -140,  100.0,   20.7,    1.2,    0.0,   61.9,   93.6,   82.5,   94.8,   17.5,    5.2,  100.0,   20.7,    1.2,    0.0,   61.9,   93.6,   82.5,   94.8,   17.5,    5.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      3,      1,      0,     11,     12,     14,     13,     26,      3,      1,      0,     11,     12,     14,     13,      0,      0,      0,      0,      0,      0,      0,      0,    48.9,    66.1,    72.2,    85.6,    44.2,    66.1,    66.4,    82.7,    48.9,    66.1,    72.2,    85.6,    44.2,    66.1,    66.4,    82.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($100 x S&P Select Sector Utilities Inde","13874J","CME ","138 "
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874U,CME ,00,138 ,  154735,   34336,   93206,   13777,   20852,   15028,   68965,  122011,   85770,   32724,  154735,   34336,   93206,   13777,   20852,   15028,   68965,  122011,   85770,   32724,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   28867,    7469,   25839,    4299,     701,    3071,   12469,   33209,   16398,   -4342,  100.0,   22.2,   60.2,    8.9,   13.5,    9.7,   44.6,   78.9,   55.4,   21.1,  100.0,   22.2,   60.2,    8.9,   13.5,    9.7,   44.6,   78.9,   55.4,   21.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      6,      7,      7,      8,      6,     20,     14,     24,      6,      7,      7,      8,      6,     20,     14,      0,      0,      0,      0,      0,      0,      0,      0,    26.0,    64.6,    35.3,    75.9,    23.9,    58.7,    30.9,    68.0,    26.0,    64.6,    35.3,    75.9,    23.9,    58.7,    30.9,    68.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($5 X S&P 500 INDEX)","13874U","CME ","138 "
"ADJUSTED INT RATE S&P 500 TOTL - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,13874W,CME ,00,138 ,  209764,       0,    4342,   13187,  195050,  190405,  208237,  207934,    1527,    1830,  209764,       0,    4342,   13187,  195050,  190405,  208237,  207934,    1527,    1830,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     500,       0,     500,       0,    -500,  100.0,    0.0,    2.1,    6.3,   93.0,   90.8,   99.3,   99.1,    0.7,    0.9,  100.0,    0.0,    2.1,    6.3,   93.0,   90.8,   99.3,   99.1,    0.7,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      0,      2,      5,     12,     12,     17,     18,     20,      0,      2,      5,     12,     12,     17,     18,      0,      0,      0,      0,      0,      0,      0,      0,    61.0,    60.6,    84.7,    85.7,    28.9,    28.1,    33.5,    33.3,    61.0,    60.6,    84.7,    85.7,    28.9,    28.1,    33.5,    33.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(S&P 500 TOTAL RETURN INDEX x $25)","13874W","CME ","138 "
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,146021,CME ,00,146 ,    3745,    2610,    2786,     434,       0,     172,    3044,    3392,     701,     353,    3745,    2610,    2786,     434,       0,     172,    3044,    3392,     701,     353,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     491,     655,     233,     114,       0,      89,     769,     436,    -278,      55,  100.0,   69.7,   74.4,   11.6,    0.0,    4.6,   81.3,   90.6,   18.7,    9.4,  100.0,   69.7,   74.4,   11.6,    0.0,    4.6,   81.3,   90.6,   18.7,    9.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     49,     22,     23,     13,      0,      3,     28,     34,     49,     22,     23,     13,      0,      3,     28,     34,      0,      0,      0,      0,      0,      0,      0,      0,    39.5,    42.3,    55.8,    60.4,    38.6,    38.2,    53.6,    56.3,    39.5,    42.3,    55.8,    60.4,    38.6,    38.2,    53.6,    56.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(50 Index Points)","146021","CME ","146 "
"MICRO ETHER - CHICAGO MERCANTILE EXCHANGE",220426,2022-04-26,146022,CME ,00,146 ,   51783,   44339,   37159,    5411,     600,    8977,   50349,   51547,    1434,     236,   51783,   44339,   37159,    5411,     600,    8977,   50349,   51547,    1434,     236,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2683,   -2581,   -4834,     -56,      10,    2210,   -2627,   -2681,     -56,      -2,  100.0,   85.6,   71.8,   10.4,    1.2,   17.3,   97.2,   99.5,    2.8,    0.5,  100.0,   85.6,   71.8,   10.4,    1.2,   17.3,   97.2,   99.5,    2.8,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    103,     77,     24,      5,      1,      1,     80,     28,    103,     77,     24,      5,      1,      1,     80,     28,      0,      0,      0,      0,      0,      0,      0,      0,    72.3,    87.4,    79.3,    94.9,    64.3,    80.1,    70.0,    85.2,    72.3,    87.4,    79.3,    94.9,    64.3,    80.1,    70.0,    85.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(0.1 Index Points)","146022","CME ","146 "
